№ Образца,Адсорбент,"Tрег, ᵒС","W0, см3/г","E0, кДж/моль","х0, нм","а0, ммоль/г","E, кДж/моль","SБЭТ, м2/г","Ws, см3/г","Sme, м2/г","Wme, см3/г",Металл,Лиганд,Растворитель,"m (соли), г","m(кис-ты), г","Т.син., °С","Т суш., °С","Vсин. (р-ля), мл",Mix_solv_ratio,carboxyl_groups (ligand),aromatic_rings (ligand),amino_groups (ligand),carbon_atoms (ligand),oxygen_atoms (ligand),nitrogen_atoms (ligand),molecular_weight (ligand),logP (ligand),TPSA (ligand),h_bond_acceptors (ligand),h_bond_donors (ligand),Молярка_соли,Молярка_кислоты,n_соли,n_кислоты,n_ratio,Vsyn_m,Total molecular weight (metal),Average ionic radius (metal),Average electronegativity (metal),Solvent_MolWt,Solvent_LogP,Solvent_NumHDonors,Solvent_NumHAcceptors,Adsorption_Potential,Capacity_Density,SurfaceArea_MicroVol_Ratio,Adsorption_Energy_Ratio,S_BET_E,x0_W0,K_equilibrium,Delta_G,B_micropore
253,MOF-253(AlBTC)-150C,150,0.492175404,16.22727272727273,0.7394957983193278,14.187,5.355,1479.525,1.668175404,472.382,1.176,Al,BTC,ДМФА,1.0742,0.4911,130,130,28.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,375,207,0.0028645333333333334,0.002372463768115942,1.2074081654785376,26.065909489791554,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,8.933079288420002,0.009588888325638574,3006.092919251014,0.32999999997966384,7922.856375000001,0.3639616432941177,8.673764227889647,-5.355000000285784,1.2784653618066902e-05
254,MOF#254(Fe),130,0.23278332,15.51515151515152,0.7734375,6.71,5.12,629.6,0.96278332,201.6,0.73,Fe,BDC,ДМФА,0.8087,0.4984,103,130,24.0,1,4,1,0,8,4,0,164.11599999999996,-1.5864000000000003,80.25999999999999,4,0,404,164,0.002001732673267327,0.0030390243902439027,0.6586758635493579,29.67725976298101,55.845,0.8525,1.83,73.095,-0.2956000000000001,0.0,1.0,4.9294505984,0.01065756035576452,2704.661129909733,0.32999999997873036,3223.552,0.1800433490625,7.889238823826858,-5.120000000314203,1.3985177870484188e-05
255,MOF-255(Zn)^^,110,0.58074408,14.84848484848485,0.8081632653061224,16.74,4.9,1162.8,0.58074408,7.4,0.0,Zn,BTB,ДМФА,0.3562,0.3509,110,110,64.0,1,6,4,0,27,6,0,435.4110000000002,1.7781000000000005,120.38999999999999,6,0,297,435,0.0011993265993265993,0.0008066666666666667,1.486766668462724,179.67433975386203,65.409,0.88,1.65,73.095,-0.2956000000000001,0.0,1.0,2.845645992,0.01439628482970898,2002.2588917268706,0.3299999999777755,5697.72,0.46933603199999996,7.219225807654587,-4.900000000343364,1.5269181456393764e-05
256,MOF-256(Zn)^^,110,0.09817836,25.84848484848484,0.4642438452520516,2.83,8.53,238.7,0.10817836,6.4,0.0099999999999999,Zn,BTB,ДМФА,0.3567,0.3495,110,110,64.0,1,6,4,0,27,6,0,435.4110000000002,1.7781000000000005,120.38999999999999,6,0,297,435,0.001201010101010101,0.0008034482758620689,1.4948175785228823,179.4224833770045,65.409,0.88,1.65,73.095,-0.2956000000000001,0.0,1.0,0.9227614108,0.01185588604938477,2431.2893143530882,0.3299999999872334,2036.1109999999996,0.045578699366940215,31.222990593356588,-8.53000000007939,5.038599670538406e-06
257,MOF#257(Cu)^^,110,0.30286116,34.36363636363636,0.3492063492063492,8.73,11.34,723.7,0.34286116,13.7,0.0399999999999999,Cu,BTC,ДМФА,4.0059,2.0059,110,110,48.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.016553305785123967,0.009690338164251208,1.7082277002430466,11.982326066056986,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.8880455544,0.012063009534320764,2389.5437685388783,0.3299999999903969,8206.758,0.10576104,97.00465870196012,-11.340000000025553,2.850898839214555e-06
258,MOF#258(Cu)^^,110,0.30216732,35.57575757575758,0.3373083475298126,8.71,11.74,723.5,0.34216732,15.2,0.0399999999999999,Cu,BTC,ДМФА,4.1588,2.0002,110,110,40.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.01718512396694215,0.00966280193236715,1.7784822982757675,9.61815908203853,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,4.0170443368,0.012038700760176865,2394.368780864956,0.32999999999072405,8493.89,0.10192355938671209,113.99176009146856,-11.740000000021746,2.659939277532958e-06
259,MOF-259(Cu)^^,110,0.3080649600000001,35.21212121212121,0.3407917383820999,8.88,11.62,737.8,0.3380649600000001,11.5,0.0299999999999999,Cu,BTC,ДМФА,4.0039,2.0058,110,110,48.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.01654504132231405,0.009689855072463767,1.7074599662353156,11.988311393394364,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.9283148352000006,0.012035782054741076,2394.9494210735625,0.32999999999062823,8573.235999999999,0.10498599325301211,108.60484477357909,-11.620000000022824,2.715161457989081e-06
260,MOF-260(Cu)^^,110,0.29696352,34.39393939393939,0.3488986784140969,8.56,11.35,710.3,0.3169635200000001,11.0,0.0200000000000001,Cu,BTC,ДМФА,4.0064,2.006,110,110,48.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.016555371900826447,0.009690821256038646,1.7083557476776847,11.980830667936093,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.597535952000001,0.012051245952397508,2391.876273584458,0.32999999999040536,8061.904999999999,0.10361017966519823,97.39678327920565,-11.350000000025451,2.845877441969371e-06
262,MOF#262(Cu)^^,110,0.3174318,34.75757575757576,0.3452484742807324,9.15,11.47,758.5,0.3474318000000001,13.1,0.0300000000000001,Cu,BTC,ДМФА,4.0021,2.0093,110,110,48.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.016537603305785124,0.009706763285024156,1.703719470277007,11.993703302767619,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.9850427460000017,0.012063282794974208,2389.4896403274984,0.3299999999905057,8699.995,0.1095928446381866,102.22776687716346,-11.47000000002425,2.7866413711680293e-06
263,MOF-263(Cu),110,0.29800428,33.78787878787879,0.3551569506726457,8.59,11.15,711.6,0.32800428,11.0,0.0299999999999999,Cu,BTC,ДМФА,4.0079,2.0047,110,110,48.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.016561570247933886,0.009684541062801933,1.7101036002049528,11.97634671224922,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.6572477219999997,0.012071388420443968,2387.8851592739366,0.3299999999902332,7934.34,0.1058382913721973,89.84712400629071,-11.15000000002759,2.948887343546809e-06
264,MOF-264(Cu)^^,110,0.31951332,33.48484848484848,0.3583710407239819,9.21,11.05,713.5,0.3395133200000001,4.8,0.0200000000000001,Cu,BTC,ДМФА,4.0034,2.0074,110,110,48.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.01654297520661157,0.009697584541062803,1.705885979202051,11.989808659641852,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.7516221860000014,0.012908199018902724,2233.0837342459345,0.3299999999901449,7884.175,0.11450432101357466,86.29466817313524,-11.050000000028724,3.0025023792968824e-06
265,MOF-265(Cu)^^,110,0.3191664,33.09090909090909,0.3626373626373627,9.2,10.92,758.5,0.3391664,9.3,0.0199999999999999,Cu,BTC,ДМФА,4.0074,2.0069,110,130,48.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.016559504132231402,0.009695169082125603,1.7080158462367934,11.977840991171872,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.7036970879999997,0.01212920237308882,2376.503283627276,0.3299999999900275,8282.82,0.11574166153846156,81.88562745376643,-10.920000000030273,3.0744160558985157e-06
266,MOF-266(Cu)^^,110,0.30737112,34.39393939393939,0.3488986784140969,8.86,11.35,734.8,0.31737112,4.9,0.01,Cu,BTC,ДМФА,4.0064,2.0035,110,130,48.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.016555371900826447,0.009678743961352656,1.7104874616422114,11.980830667936093,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.602162212,0.012057702776249242,2390.595439185713,0.32999999999040536,8339.98,0.10724137755066078,97.39678327920565,-11.350000000025451,2.845877441969371e-06
267,MOF-HKUST-1,110,0.30633036,33.87878787878788,0.3542039355992845,8.83,11.18,732.4,0.32633036,10.9,0.0199999999999999,Cu,BTC,ДМФА,4.0051,2.0006,110,130,40.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.01655,0.009664734299516907,1.7124110994356208,9.987266233056038,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.6483734248,0.012056253413418821,2390.882828620438,0.32999999999025936,8188.232,0.10850341910554565,90.94110879611993,-11.180000000027258,2.9330827055732856e-06
268,MOF#268(Cu)^^,110,0.29453508,34.09090909090909,0.352,8.49,11.25,705.1,0.31453508,12.3,0.02,Cu,BTC,ДМФА,1.9695,2.0101,110,110,48.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.008138429752066115,0.009710628019323672,0.8380950127814627,24.371667923649824,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.5385196500000005,0.012040845270157367,2393.9423365327402,0.32999999999032,7932.375,0.10367634816,93.54582227497181,-11.2500000000265,2.896695678167694e-06
269,MOF-HKUST-1,110,0.30633036,33.87878787878788,0.3542039355992845,8.83,11.18,732.4,0.32633036,10.9,0.0199999999999999,Cu,BTC,ДМФА,4.0016,2.0031,110,110,40.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.016535537190082644,0.009676811594202897,1.7087793143776095,9.996001596862255,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.6483734248,0.012056253413418821,2390.882828620438,0.32999999999025936,8188.232,0.10850341910554565,90.94110879611993,-11.180000000027258,2.9330827055732856e-06
270,MOF-HKUST-1,110,0.30633036,33.87878787878788,0.3542039355992845,8.83,11.18,732.4,0.32633036,10.9,0.0199999999999999,Cu,BTC,ДМФА,4.0044,2.007,110,110,40.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.01654710743801653,0.009695652173913044,1.7066521606339933,9.989012084210115,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.6483734248,0.012056253413418821,2390.882828620438,0.32999999999025936,8188.232,0.10850341910554565,90.94110879611993,-11.180000000027258,2.9330827055732856e-06
271,MOF-HKUST-1,110,0.30633036,33.87878787878788,0.3542039355992845,8.83,11.18,732.4,0.32633036,10.9,0.0199999999999999,Cu,BTC,ДМФА,3.9994,1.9994,110,110,40.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.016526446280991737,0.009658937198067633,1.711000313088039,10.001500222533004,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.6483734248,0.012056253413418821,2390.882828620438,0.32999999999025936,8188.232,0.10850341910554565,90.94110879611993,-11.180000000027258,2.9330827055732856e-06
272,MOF-HKUST-1,110,0.30633036,33.87878787878788,0.3542039355992845,8.83,11.18,732.4,0.32633036,10.9,0.0199999999999999,Cu,BTC,ДМФА,4.0008,2.0001,110,110,40.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.016532231404958676,0.009662318840579711,1.711000223313534,9.998000397421016,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.6483734248,0.012056253413418821,2390.882828620438,0.32999999999025936,8188.232,0.10850341910554565,90.94110879611993,-11.180000000027258,2.9330827055732856e-06
273,MOF-273,110,0.303173388,35.44545454545454,0.3385483457296743,8.739,11.697,723.329,0.3261733880000001,9.679,0.0230000000000001,Cu,BTC,ДМФА,4.0081,1.999,110,120,40.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.016562396694214877,0.009657004830917875,1.7150654130484937,9.97979092089025,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.8152501194360013,0.012081639198743476,2385.8591362053876,0.32999999999069,8460.779313,0.10263884897666069,112.03140078026755,-11.697000000022125,2.6795319292406057e-06
274,MOF-HKUST-1,110,0.30633036,33.87878787878788,0.3542039355992845,8.83,11.18,732.4,0.32633036,10.9,0.0199999999999999,Cu,BTC,ДМФА,4.0018,2.006,110,120,40.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.016536363636363637,0.009690821256038646,1.706394276921066,9.995502021591408,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.6483734248,0.012056253413418821,2390.882828620438,0.32999999999025936,8188.232,0.10850341910554565,90.94110879611993,-11.180000000027258,2.9330827055732856e-06
275,MOF-HKUST-1,110,0.30633036,33.87878787878788,0.3542039355992845,8.83,11.18,732.4,0.32633036,10.9,0.0199999999999999,Cu,BTC,ДМФА,4.004,2.0002,110,120,40.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.016545454545454544,0.00966280193236715,1.7122831399192486,9.990009987514984,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.6483734248,0.012056253413418821,2390.882828620438,0.32999999999025936,8188.232,0.10850341910554565,90.94110879611993,-11.180000000027258,2.9330827055732856e-06
276,MOF-276,110,0.17554152,35.57575757575758,0.3373083475298126,5.06,11.74,420.1,0.2,8.76,0.03,Cu,BTC,ДМФА,0.8591,1.0275,110,120,24.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.0035499999999999998,0.00496376811594203,0.7151823376712952,27.9362122826956,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,2.3480000000000003,0.01204475124967378,2393.166002019545,0.32999999999072405,4931.974,0.05921162003407155,113.99176009146856,-11.740000000021746,2.659939277532958e-06
277,MOF-HKUST-1,110,0.30633036,33.87878787878788,0.3542039355992845,8.83,11.18,732.4,0.32633036,10.9,0.0199999999999999,Cu,BTC,ДМФА,4.0039,2.0075,120,120,40.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.01654504132231405,0.00969806763285024,1.7060140476085186,9.990259494495303,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.6483734248,0.012056253413418821,2390.882828620438,0.32999999999025936,8188.232,0.10850341910554565,90.94110879611993,-11.180000000027258,2.9330827055732856e-06
278,MOF-HKUST-1,110,0.30633036,33.87878787878788,0.3542039355992845,8.83,11.18,732.4,0.32633036,10.9,0.0199999999999999,Cu,BTC,ДМФА,4.0034,2.0041,120,120,40.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.01654297520661157,0.009681642512077296,1.7086949324229048,9.991507216368209,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.6483734248,0.012056253413418821,2390.882828620438,0.32999999999025936,8188.232,0.10850341910554565,90.94110879611993,-11.180000000027258,2.9330827055732856e-06
279,MOF-HKUST-1,110,0.30633036,33.87878787878788,0.3542039355992845,8.83,11.18,732.4,0.32633036,10.9,0.0199999999999999,Cu,BTC,ДМФА,4.0039,2.0013,120,120,40.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.01654504132231405,0.009668115942028986,1.7112992552241357,9.990259494495303,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.6483734248,0.012056253413418821,2390.882828620438,0.32999999999025936,8188.232,0.10850341910554565,90.94110879611993,-11.180000000027258,2.9330827055732856e-06
280,MOF-280(Cu)^^,120,0.31847256,33.51515151515152,0.3580470162748643,9.18,11.06,755.3,0.31847256,0.6,0.0,Cu,BTC,ДМСО,4.003,2.0014,120,120,40.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.016541322314049586,0.009668599033816424,1.710829102061877,9.992505618288156,63.546,0.82,1.9,78.13600000000001,-0.005299999999999971,0.0,1.0,3.5223065136000002,0.012154110949275581,2371.63288927739,0.32999999999015367,8353.618,0.1140281498734177,86.64349946359829,-11.06000000002861,2.997075353963566e-06
281,MOF-281,120,0.33165552,34.33333333333333,0.3495145631067962,9.56,11.33,789.2,0.34165552,4.4,0.01,Cu,BTC,ДМФА,4.0055,2.0083,120,120,40.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.016551652892561983,0.00970193236714976,1.7060159316909984,9.986268877796464,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.8709570416,0.012113532691317647,2379.5774531972893,0.3299999999903884,8941.636,0.11591843417475729,96.61411283890732,-11.330000000025658,2.8559335381708435e-06
282,MOF-282,110,0.3080649600000001,33.81818181818182,0.3548387096774193,8.88,11.16,733.5,0.3280649600000001,12.1,0.02,Cu,BTC,ДМФА,4.006,2.007,120,120,40.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.016553719008264463,0.009695652173913044,1.707334071396408,9.985022463808031,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.6612049536000013,0.012106339468286155,2380.9913260469752,0.32999999999024193,8185.86,0.10931337290322583,90.21031548584564,-11.160000000027479,2.9436049669205356e-06
285,MOF-285(Al-BTC),130,0.5578473599999999,15.30606060606061,0.7840031676895663,16.08,5.051,1639.502,1.91984736,561.989,1.362,Al,BTC,ДМФА,1.0705,0.4931,130,120,28.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,375,207,0.002854666666666667,0.0023821256038647344,1.198368996020316,26.1560018438524,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,9.697149015359999,0.009807856288061979,2938.979575095633,0.3299999999784398,8281.124602,0.4373540973272618,7.672663532967225,-5.0510000003230715,1.4369881250759915e-05
285,MOF-285Al-BTC,300,0.273095424,16.17575757575758,0.7418508804795804,7.872,5.338,798.428,0.273095424,0.0,0.0,Al,BTC,ДМФА,1.0705,0.4931,130,120,28.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,375,207,0.002854666666666667,0.0023821256038647344,1.198368996020316,26.1560018438524,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,1.4577833733119998,0.009859373669247747,2923.6227593340313,0.32999999997959906,4262.008664,0.2025960807493443,8.614482161543233,-5.33800000028775,1.286621419989337e-05
286,MOF-286(Al-BTC-iso),120,0.101925096,15.03030303030303,0.7983870967741936,2.938,4.96,271.966,0.360925096,87.209,0.259,Al,BTC,ДМФА,0.4087,0.4207,120,120,28.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,375,207,0.0010898666666666666,0.002032367149758454,0.5362545495491045,68.50990930141936,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,1.79018847616,0.01080282094081318,2668.2927758214446,0.32999999997804436,1348.95136,0.08137568148387098,7.396099690433882,-4.960000000335152,1.490200014503187e-05
288,MOF-288(Al-BTC),120,0.533979264,14.46363636363636,0.8296668761785042,15.392,4.773,1407.559,1.344979264,400.299,0.811,Al,BTC,ДМФА,1.0717,0.494,120,120,28.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,375,207,0.002857866666666667,0.0023864734299516906,1.1975266237084798,26.126714541264608,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,6.4195860270719995,0.010935243211822073,2635.980631195483,0.3299999999771842,6718.279106999999,0.4430249079069768,6.858670681706746,-4.773000000361414,1.6092556683443423e-05
291,MOF-291,110,0.303797844,31.33333333333333,0.3829787234042553,8.757,10.34,728.96,0.330797844,12.909,0.027,Cu,BTC,ДМФА,4.0088,2.0032,110,110,40.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.016565289256198348,0.009677294685990339,1.711768431358323,9.978048291264706,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.42044970696,0.01201300482878071,2399.490358465183,0.3299999999894681,7537.446400000001,0.1163481104680851,64.802300450781,-10.340000000038252,3.428994896610906e-06
292,MOF-292(Cu),110,0.291551568,32.93030303030303,0.3644059998159566,8.404,10.867,691.771,0.331551568,16.922,0.04,Cu,BTC,ДМФА,4.0051,2.008,110,110,40.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.01655,0.00970048309178744,1.7061004217316795,9.987266233056038,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,3.6029708894560004,0.012148528920680185,2372.7226108668274,0.3299999999899789,7517.4754570000005,0.10624314063494986,80.15340313293987,-10.867000000030927,3.104477968539314e-06
295,MOF-295(Al)^^,130,0.3139626,16.54545454545454,0.7252747252747254,9.05,5.46,902.0,0.9339626,353.0,0.6200000000000001,Al,BTC,ДМФА,1.0706,0.4939,130,130,28.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,375,207,0.002854933333333333,0.002385990338164251,1.1965396888363726,26.153558727672742,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,5.099435796,0.010033259423492204,2872.95364838693,0.3299999999800551,4924.92,0.22770913846153848,9.049067767110953,-5.46000000027393,1.229766422359181e-05
295,MOF-295(Al),160,0.314031984,16.55757575757576,0.7247437774524158,9.052,5.464,901.817,0.934031984,353.1,0.62,Al,BTC,ДМФА,1.0706,0.4939,130,130,28.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,375,207,0.002854933333333333,0.002385990338164251,1.1965396888363726,26.153558727672742,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,5.103550760576001,0.010037513153987963,2871.736138597474,0.32999999998006957,4927.528088,0.2275927263250366,9.063681778771196,-5.464000000273489,1.2279665449239883e-05
296,MOF-296(Zn),130,0.15680784,29.18181818181818,0.411214953271028,4.52,9.63,373.0,0.17680784,9.0,0.0199999999999999,Zn,BDC,ДМФА,0.8917,0.4982,130,130,24.0,1,4,1,0,8,4,0,164.11599999999996,-1.5864000000000003,80.25999999999999,4,0,297,164,0.0030023569023569026,0.0030378048780487802,0.9883307304301331,26.914881656482134,65.409,0.88,1.65,73.095,-0.2956000000000001,0.0,1.0,1.7026594992000001,0.012117962466455447,2378.7075800629127,0.3299999999886916,3591.9900000000002,0.06448172859813084,48.66277642192278,-9.63000000005094,3.953259670833161e-06
298,MOF-298(Cu)_200^^,110,0.36010296,39.87878787878788,0.3009118541033435,10.38,13.16,889.0,0.56010296,72.0,0.2,Cu,BTC,ДМФА,4.0028,2.0014,110,120,40.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.016540495867768595,0.009668599033816424,1.7107436247147845,9.993004894075897,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,7.370954953600001,0.011676040494925,2468.738378410612,0.3299999999917249,11699.24,0.10835924936170215,202.1438527525808,-13.160000000012264,2.1168795024996783e-06
298,MOF-298-160(Cu),160,0.4527306,38.93939393939394,0.3081712062256809,13.05,12.85,1076.0,0.4827306,14.0,0.03,Cu,BTC,ДМФА,4.0028,2.0014,110,120,40.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.016540495867768595,0.009668599033816424,1.7107436247147845,9.993004894075897,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,6.20308821,0.012128252788092818,2376.689354824504,0.32999999999152535,13826.6,0.13951853509727624,178.38070112835695,-12.850000000013896,2.220248886542457e-06
298,MOF-298-180(Cu),180,0.5221146,37.24242424242424,0.3222131814483321,15.05,12.29,1269.0,0.5721146,19.0,0.05,Cu,BTC,ДМФА,4.0028,2.0014,110,120,40.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.016540495867768595,0.009668599033816424,1.7107436247147845,9.993004894075897,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,7.0312884339999995,0.011859732072488685,2430.500885379377,0.32999999999113916,15596.009999999998,0.16823220634662334,142.30974883996186,-12.290000000017418,2.4271921032870816e-06
298,MOF-298,200,0.360033576,39.89393939393939,0.3007975693125712,10.378,13.165,889.337,0.559033576,71.531,0.199,Cu,BTC,ДМФА,4.0028,2.0014,110,120,40.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.016540495867768595,0.009668599033816424,1.7107436247147845,9.993004894075897,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,7.35967702804,0.011669367180257125,2470.150166021876,0.3299999999917281,11708.121604999998,0.10829722453171287,202.55200650010406,-13.165000000012238,2.1152718477237803e-06
298,MOF-298(120)-200,120,0.55819428,39.18181818181818,0.3062645011600929,16.09,12.93,1364.0,0.6081942800000001,19.0,0.05,Cu,BTC,ДМФА,4.0028,2.0014,110,120,40.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,242,207,0.016540495867768595,0.009668599033816424,1.7107436247147845,9.993004894075897,63.546,0.82,1.9,73.095,-0.2956000000000001,0.0,1.0,7.863952040400001,0.011796187683275809,2443.5936490721588,0.32999999999157775,17636.52,0.17095509271461723,184.2315644673045,-12.930000000013454,2.1928598023392497e-06
299,MOF-299-305^^(Zr-BDC),110,0.44787372,18.81818181818182,0.6376811594202899,12.91,6.21,1038.0,0.82787372,94.4,0.3800000000000001,Zr,BDC,ДМФА,0.7699999999999999,0.4859599999999999,110,160,182.0,1,4,1,0,8,4,0,164.11599999999996,-1.5864000000000003,80.25999999999999,4,0,233,164,0.003304721030042918,0.0029631707317073165,1.1152647666960591,236.36363605667063,91.224,0.86,1.33,73.095,-0.2956000000000001,0.0,1.0,5.1410958012000005,0.012437379576095918,2317.617558990473,0.3299999999824637,6445.98,0.28560063304347827,12.246316152467843,-6.210000000202413,9.50658894588609e-06
299,MOF-299-305(Zr-BDC),160,0.44804718,18.81818181818182,0.6376811594202899,12.915,6.21,1038.038,0.82504718,94.485,0.377,Zr,BDC,ДМФА,0.7699999999999999,0.4859599999999999,110,160,182.0,1,4,1,0,8,4,0,164.11599999999996,-1.5864000000000003,80.25999999999999,4,0,233,164,0.003304721030042918,0.0029631707317073165,1.1152647666960591,236.36363605667063,91.224,0.86,1.33,73.095,-0.2956000000000001,0.0,1.0,5.1235429878,0.012441741053783732,2316.805113432909,0.3299999999824637,6446.21598,0.28571124521739133,12.246316152467843,-6.210000000202413,9.50658894588609e-06
306,MOF-306(Al),140,0.54535824,15.60606060606061,0.7689320388349515,15.72,5.15,1590.0,1.23535824,486.0,0.6900000000000001,Al,BTC,ДМФА,1.0707,0.4937,140,110,28.0,1,6,1,0,9,6,0,207.11699999999996,-3.2229,120.38999999999999,6,0,375,207,0.0028552,0.002385024154589372,1.1971362207672722,26.151116067851763,26.9815386,0.675,1.61,73.095,-0.2956000000000001,0.0,1.0,6.362094936000001,0.009886792452823971,2915.5147579405516,0.32999999997885426,8188.500000000001,0.41934342337864083,7.985298740847609,-5.150000000310422,1.3822718324743953e-05
